,DOI,link
4361,10_5603&kp_2017_0029,https://doi.org/10.5603/kp.2017.0029
4362,10_2478&pomr-2019-0070,https://doi.org/10.2478/pomr-2019-0070
4363,10_36575&2353-2912&1(7)2019_257,https://doi.org/10.36575/2353-2912/1(7)2019.257
4364,10_1016&j_oceano_2020_04_003,https://doi.org/10.1016/j.oceano.2020.04.003
4365,10_2478&pomr-2018-0020,https://doi.org/10.2478/pomr-2018-0020
4366,10_1515&ctra-2018-0006,https://doi.org/10.1515/ctra-2018-0006
4367,10_1016&j_paid_2018_05_008,https://doi.org/10.1016/j.paid.2018.05.008
4368,10_1016&j_rasd_2020_101602,https://doi.org/10.1016/j.rasd.2020.101602
4369,10_3389&fpsyg_2021_600076,https://doi.org/10.3389/fpsyg.2021.600076
4370,10_1080&13548506_2017_1280174,https://doi.org/10.1080/13548506.2017.1280174
4371,10_1080&03630242_2016_1206057  ,https://doi.org/10.1080/03630242.2016.1206057  
4372,10_14656&PFP20170101,https://doi.org/10.14656/PFP20170101
4373,10_5114&cipp_2017_65847  ,https://doi.org/10.5114/cipp.2017.65847  
4374,10_1007&s10902-017-9925-3,https://doi.org/10.1007/s10902-017-9925-3
4375,10_1007&s10865-017-9861-z,https://doi.org/10.1007/s10865-017-9861-z
4376,10_1080&15402002_2017_1357121,https://doi.org/10.1080/15402002.2017.1357121
4377,10_1007&s10943-018-0615-1,https://doi.org/10.1007/s10943-018-0615-1
4378,10_1016&j_paid_2018_05_016,https://doi.org/10.1016/j.paid.2018.05.016
4379,10_1007&s40519-018-0617-8,https://doi.org/10.1007/s40519-018-0617-8
4380,10_5114&cipp_2019_82751,https://doi.org/10.5114/cipp.2019.82751
4381,10_1080&03630242_2016_1206057,https://doi.org/10.1080/03630242.2016.1206057
4382,10_5114&cipp_2017_65847,https://doi.org/10.5114/cipp.2017.65847
4383,10_14656&pfp20170101,https://doi.org/10.14656/pfp20170101
4384,10_13075&ijomeh_1896_01392,https://doi.org/10.13075/ijomeh.1896.01392
4385,10_1371&journal_pone_0232725,https://doi.org/10.1371/journal.pone.0232725
4386,10_5114&cipp_2020_96086,https://doi.org/10.5114/cipp.2020.96086
4387,10_1080&14789949_2020_1799055,https://doi.org/10.1080/14789949.2020.1799055
4388,10_1371&journal_pone_0241817,https://doi.org/10.1371/journal.pone.0241817
4389,10_5114&cipp_2020_101186,https://doi.org/10.5114/cipp.2020.101186
4390,10_5114&cipp_2021_106139,https://doi.org/10.5114/cipp.2021.106139
4391,10_1371&journal_pone_0255750,https://doi.org/10.1371/journal.pone.0255750
4392,10_18778&1733-8069_16_1_11,https://doi.org/10.18778/1733-8069.16.1.11
4393,10_12740&PT&118169,https://doi.org/10.12740/PT/118169
4394,10_12740&PP&110061,https://doi.org/10.12740/PP/110061
4395,10_12740&PT&132247,https://doi.org/10.12740/PT/132247
4396,10_3390&ijerph19010310,https://doi.org/10.3390/ijerph19010310
4397,10_31648&pp_7838,https://doi.org/10.31648/pp.7838
4398,10_3390&brainsci11020155,https://doi.org/10.3390/brainsci11020155
4399,10_1038&s41598-020-66915-9,https://doi.org/10.1038/s41598-020-66915-9
4400,10_1016&j_evolhumbehav_2020_08_012,https://doi.org/10.1016/j.evolhumbehav.2020.08.012
4401,10_1007&s40806-021-00275-z,https://doi.org/10.1007/s40806-021-00275-z
4402,10_1007&s10508-021-02012-w,https://doi.org/10.1007/s10508-021-02012-w
4403,10_5334&gjgl_413,https://doi.org/10.5334/gjgl.413
4404,10_24917&22992111_7_1,https://doi.org/10.24917/22992111.7.1
4405,10_3389&fpsyg_2020_01659,https://doi.org/10.3389/fpsyg.2020.01659
4406,10_1002&bdm_2227,https://doi.org/10.1002/bdm.2227
4407,10_1016&j_beproc_2021_104513,https://doi.org/10.1016/j.beproc.2021.104513
4408,10_1109&EMBC_2019_8856911,https://doi.org/10.1109/EMBC.2019.8856911
4409,10_1109&HSI49210_2020_9142637,https://doi.org/10.1109/HSI49210.2020.9142637
4410,10_1109&IECON_2018_8591487,https://doi.org/10.1109/IECON.2018.8591487
4411,10_1109&HSI49210_2020_9142641,https://doi.org/10.1109/HSI49210.2020.9142641
4412,10_1109&HSI47298_2019_8942620,https://doi.org/10.1109/HSI47298.2019.8942620
4413,10_1109&EMBC_2019_8857358,https://doi.org/10.1109/EMBC.2019.8857358
4414,10_1109&HSI_2018_8431346,https://doi.org/10.1109/HSI.2018.8431346
4415,10_1007&978-981-10-5122-7_277,https://doi.org/10.1007/978-981-10-5122-7.277
4416,10_1007&978-981-10-5122-7_246,https://doi.org/10.1007/978-981-10-5122-7.246
4417,10_1109&HSI_2017_8004990,https://doi.org/10.1109/HSI.2017.8004990
4418,10_5281&zenodo_3158258,https://doi.org/10.5281/zenodo.3158258
4419,10_20883&pielpol_2017_60,https://doi.org/10.20883/pielpol.2017.60
4420,10_13075&mp_5893_00499,https://doi.org/10.13075/mp.5893.00499
4421,10_18290&rpsych_2019_22_4-3,https://doi.org/10.18290/rpsych.2019.22.4-3
4422,10_3390&ma14247577,https://doi.org/10.3390/ma14247577
4423,10_1016&J_BEPROC_2021_104510,https://doi.org/10.1016/J.BEPROC.2021.104510
4424,10_15557&PiPK_2021_0001,https://doi.org/10.15557/PiPK.2021.0001
4425,10_1093&eurpub&ckz052,https://doi.org/10.1093/eurpub/ckz052
4426,10_5277&abb-00776-2016-04,https://doi.org/10.5277/abb-00776-2016-04
4427,10_12740&app&80756,https://doi.org/10.12740/app/80756
4428,10_15804&kie_2017_03_10,https://doi.org/10.15804/kie.2017.03.10
4429,10_1515&pjst-2017-0013,https://doi.org/10.1515/pjst-2017-0013
4430,10_3390&ijerph182312286,https://doi.org/10.3390/ijerph182312286
4431,10_1163&22134468-BJA10029,https://doi.org/10.1163/22134468-BJA10029
4432,10_1021&acs_jpcc_1c06481,https://doi.org/10.1021/acs.jpcc.1c06481
4433,10_14746&ikps_2018_20_03,https://doi.org/10.14746/ikps.2018.20.03
4434,10_1007&s11195-017-9512-x,https://doi.org/10.1007/s11195-017-9512-x
4435,10_12740&pp&onlinefirst&68856,https://doi.org/10.12740/pp/onlinefirst/68856
4436,10_1177&1744629520962622,https://doi.org/10.1177/1744629520962622
4437,10_33225&ppc&17_11_42,https://doi.org/10.33225/ppc/17.11.42
4438,10_14691&cppj_24_3_453,https://doi.org/10.14691/cppj.24.3.453
4439,10_14691&cppj_24_3_585,https://doi.org/10.14691/cppj.24.3.585
4440,10_14691&cppj_24_2_269,https://doi.org/10.14691/cppj.24.2.269
4441,10_1177&10748407211031980,https://doi.org/10.1177/10748407211031980
4442,10_1080&08952841_2020_1781509,https://doi.org/10.1080/08952841.2020.1781509
4443,10_5604&01_3001_0014_2423,https://doi.org/10.5604/01.3001.0014.2423
4444,10_1080&00268976_2021_1925765,https://doi.org/10.1080/00268976.2021.1925765
4445,10_1016&j_cplett_2021_138823,https://doi.org/10.1016/j.cplett.2021.138823
4446,10_1016&j_cplett_2020_137859,https://doi.org/10.1016/j.cplett.2020.137859
4447,10_1088&1361-6455&abb126,https://doi.org/10.1088/1361-6455/abb126
4448,10_17951&j_2017_30_1_39,https://doi.org/10.17951/j.2017.30.1.39
4449,10_1080&17522439_2017_1300186,https://doi.org/10.1080/17522439.2017.1300186
4450,10_1007&s12144-016-9526-z,https://doi.org/10.1007/s12144-016-9526-z
4451,10_1109&tfuzz_2019_2955056,https://doi.org/10.1109/tfuzz.2019.2955056
4452,10_5114&fmpcr_2018_76459,https://doi.org/10.5114/fmpcr.2018.76459
4453,10_3389&fpsyg_2019_01526,https://doi.org/10.3389/fpsyg.2019.01526
4454,10_1002&jclp_23011,https://doi.org/10.1002/jclp.23011
4455,10_1007&s11136-020-02621-3,https://doi.org/10.1007/s11136-020-02621-3
4456,10_1016&j_ijchp_2020_07_004,https://doi.org/10.1016/j.ijchp.2020.07.004
4457,10_1371&journal_pone_0237859,https://doi.org/10.1371/journal.pone.0237859
4458,10_1109&MIE_2020_2985194,https://doi.org/10.1109/MIE.2020.2985194
4459,10_1037&tra0000676,https://doi.org/10.1037/tra0000676
4460,10_1111&aphw_12234,https://doi.org/10.1111/aphw.12234
4461,10_3389&fpsyt_2021_614361,https://doi.org/10.3389/fpsyt.2021.614361
4462,10_1098&rsos_200589,https://doi.org/10.1098/rsos.200589
4463,10_1038&s41597-020-00784-9,https://doi.org/10.1038/s41597-020-00784-9
4464,10_14746&se_2018_47_17,https://doi.org/10.14746/se.2018.47.17
4465,10_1515&ppb-2017-0019,https://doi.org/10.1515/ppb-2017-0019
4466,10_4467&25439561_np_18_037_9875,https://doi.org/10.4467/25439561.np.18.037.9875
4467,10_14746&se_2018_48_17,https://doi.org/10.14746/se.2018.48.17
4468,10_1080&02560046_2019_1627471,https://doi.org/10.1080/02560046.2019.1627471
4469,10_13075&mp_5893_00757,https://doi.org/10.13075/mp.5893.00757
4470,10_1155&2019&2069716,https://doi.org/10.1155/2019/2069716
4471,10_1075&target_17123_kor,https://doi.org/10.1075/target.17123.kor
4472,10_14746&cis_2018_45_1,https://doi.org/10.14746/cis.2018.45.1
4473,10_17951&j_2020_33_3_83-104,https://doi.org/10.17951/j.2020.33.3.83-104
4474,10_1159&000516181,https://doi.org/10.1159/000516181
4475,10_1007&s11414-021-09761-5,https://doi.org/10.1007/s11414-021-09761-5
4476,10_20883&medical_e515,https://doi.org/10.20883/medical.e515
4477,10_14746&cis_2021_51_4,https://doi.org/10.14746/cis.2021.51.4
4478,10_26355&eurrev_202112_27631,https://doi.org/10.26355/eurrev.202112.27631
4479,10_7366&1896180020174007,https://doi.org/10.7366/1896180020174007
4480,10_1016&j_paid_2018_01_018,https://doi.org/10.1016/j.paid.2018.01.018
4481,10_1016&j_paid_2019_02_025,https://doi.org/10.1016/j.paid.2019.02.025
4482,10_1515&PPB-2017-0048,https://doi.org/10.1515/PPB-2017-0048
4483,10_1177&1745691618755704,https://doi.org/10.1177/1745691618755704
4484,10_1525&collabra_165,https://doi.org/10.1525/collabra.165
4485,10_1017&s0140525x16001035,https://doi.org/10.1017/s0140525x16001035
4486,10_1007&s12144-018-9861-3,https://doi.org/10.1007/s12144-018-9861-3
4487,10_1002&ejsp_2649,https://doi.org/10.1002/ejsp.2649
4488,10_18290&rpsych_2019_22_1-3,https://doi.org/10.18290/rpsych.2019.22.1-3
4489,10_1038&s41562-021-01173-x,https://doi.org/10.1038/s41562-021-01173-x
4490,10_1027&1618-3169&A000470,https://doi.org/10.1027/1618-3169/A000470
4491,10_1038&S41597-019-0029-2,https://doi.org/10.1038/S41597-019-0029-2
4492,10_1371&JOURNAL_PONE_0213183,https://doi.org/10.1371/JOURNAL.PONE.0213183
4493,10_5604&01_3001_0012_5889,https://doi.org/10.5604/01.3001.0012.5889
4494,10_1016&j_paid_2020_110354,https://doi.org/10.1016/j.paid.2020.110354
4495,10_24425&PPB_2019_130701,https://doi.org/10.24425/PPB.2019.130701
4496,10_3390&rel12100840,https://doi.org/10.3390/rel12100840
4497,10_5114&cipp_2021_108286,https://doi.org/10.5114/cipp.2021.108286
4498,10_22432&pjsr_2021_21_03,https://doi.org/10.22432/pjsr.2021.21.03
4499,10_22432&rp_392,https://doi.org/10.22432/rp.392
4500,10_4467&20843879pr_19_018_11296,https://doi.org/10.4467/20843879pr.19.018.11296
4501,10_14656&pfp20200104,https://doi.org/10.14656/pfp20200104
4502,10_14656&pfp20180110,https://doi.org/10.14656/pfp20180110
4503,10_5604&01_3001_0014_6221,https://doi.org/10.5604/01.3001.0014.6221
4504,10_1016&J_CONCOG_2020_103035,https://doi.org/10.1016/J.CONCOG.2020.103035
4505,10_3389&FPSYG_2020_01933,https://doi.org/10.3389/FPSYG.2020.01933
4506,10_3758&S13428-020-01370-Y,https://doi.org/10.3758/S13428-020-01370-Y
4507,10_1097&J_PAIN_0000000000002211,https://doi.org/10.1097/J.PAIN.0000000000002211
4508,10_1016&J_CONCOG_2019_102804,https://doi.org/10.1016/J.CONCOG.2019.102804
4509,10_3758&S13423-021-01913-0,https://doi.org/10.3758/S13423-021-01913-0
4510,10_5114&ppiel_2021_115838,https://doi.org/10.5114/ppiel.2021.115838
4511,10_1016&j_fitote_2018_02_018,https://doi.org/10.1016/j.fitote.2018.02.018
4512,10_1016&j_rtbm_2019_100381,https://doi.org/10.1016/j.rtbm.2019.100381
4513,10_1007&s11240-017-1340-2,https://doi.org/10.1007/s11240-017-1340-2
4514,10_17660&actahortic_2018_1201_78,https://doi.org/10.17660/actahortic.2018.1201.78
4515,10_17221&239&2017-hortsci,https://doi.org/10.17221/239/2017-hortsci
4516,10_15835&nbha45210877,https://doi.org/10.15835/nbha45210877
4517,10_1007&s13580-018-0012-4,https://doi.org/10.1007/s13580-018-0012-4
4518,10_3390&agronomy9070358,https://doi.org/10.3390/agronomy9070358
4519,10_1021&acs_jnatprod_8b00152,https://doi.org/10.1021/acs.jnatprod.8b00152
4520,10_1136&bmjspcare-2015-000984,https://doi.org/10.1136/bmjspcare-2015-000984
4521,10_1155&2020&8797683,https://doi.org/10.1155/2020/8797683
4522,10_15557&cgo_2017_0027,https://doi.org/10.15557/cgo.2017.0027
4523,10_1186&s12955-017-0645-5,https://doi.org/10.1186/s12955-017-0645-5
4524,10_3767&003158517x698941,https://doi.org/10.3767/003158517x698941
4525,10_1021&acssuschemeng_9b05078,https://doi.org/10.1021/acssuschemeng.9b05078
4526,10_1108&bfj-05-2018-0338,https://doi.org/10.1108/bfj-05-2018-0338
4527,10_22630&pefim_2018_20_69_37,https://doi.org/10.22630/pefim.2018.20.69.37
4528,10_1002&jbio_201700248,https://doi.org/10.1002/jbio.201700248
4529,10_18461&pfsd_2017_1732,https://doi.org/10.18461/pfsd.2017.1732
4530,10_1371&journal_ pone_0172600,https://doi.org/10.1371/journal. pone.0172600
4531,10_1155&2020&1715064,https://doi.org/10.1155/2020/1715064
4532,10_3390&ijms21113954,https://doi.org/10.3390/ijms21113954
4533,10_1002&jbio_202000072,https://doi.org/10.1002/jbio.202000072
4534,10_3390&molecules25133080,https://doi.org/10.3390/molecules25133080
4535,10_1111&liv_14858,https://doi.org/10.1111/liv.14858
4536,10_3390&agronomy10111832,https://doi.org/10.3390/agronomy10111832
4537,10_1016&j_jep_2021_113924,https://doi.org/10.1016/j.jep.2021.113924
4538,10_3390&ph14040317,https://doi.org/10.3390/ph14040317
4539,10_3390&ijms22136730,https://doi.org/10.3390/ijms22136730
4540,10_1371&journal_pone_0172600,https://doi.org/10.1371/journal.pone.0172600
4541,10_1016&j_transproceed_2020_01_091,https://doi.org/10.1016/j.transproceed.2020.01.091
4542,10_3390&biology10101035,https://doi.org/10.3390/biology10101035
4543,10_1038&s41598-020-79688-y,https://doi.org/10.1038/s41598-020-79688-y
4544,10_3390&vaccines9111325,https://doi.org/10.3390/vaccines9111325
4545,10_1016&j_diamond_2020_108221,https://doi.org/10.1016/j.diamond.2020.108221
4546,10_3390&molecules26206262,https://doi.org/10.3390/molecules26206262
4547,10_1088&2515-7647&ac3838,https://doi.org/10.1088/2515-7647/ac3838
4548,10_1007&s00439-021-02397-7,https://doi.org/10.1007/s00439-021-02397-7
4549,10_31350&zakazenia&2018&6&Z2018051,https://doi.org/10.31350/zakazenia/2018/6/Z2018051
4550,10_3390&jof5040110,https://doi.org/10.3390/jof5040110
4551,10_1007&S12160-016-9821-9,https://doi.org/10.1007/S12160-016-9821-9
4552,10_1186&s12955-017-0645-5,https://doi.org/10.1186/s12955-017-0645-5
4553,10_1371&journal_pone_0187815,https://doi.org/10.1371/journal.pone.0187815
4554,10_5603&GP_a2021_0026,https://doi.org/10.5603/GP.a2021.0026
4555,10_5586&am_55214,https://doi.org/10.5586/am.55214
4556,10_3390&jcm10215098,https://doi.org/10.3390/jcm10215098
4557,10_23919&ursi_2018_8406741,https://doi.org/10.23919/ursi.2018.8406741
4558,10_1016&j_cptl_2019_01_010,https://doi.org/10.1016/j.cptl.2019.01.010
4559,10_1136&bmjspcare-2015-000984,https://doi.org/10.1136/bmjspcare-2015-000984
4560,10_1007&s40259-019-00341-w,https://doi.org/10.1007/s40259-019-00341-w
4561,10_5603&pmpi_2019_0023,https://doi.org/10.5603/pmpi.2019.0023
4562,10_32383&appdr&99663,https://doi.org/10.32383/appdr/99663
4563,10_1007&5584_2018_282,https://doi.org/10.1007/5584.2018.282
4564,10_5603&PMPI_2019_0023,https://doi.org/10.5603/PMPI.2019.0023
4565,10_3390&app10155153,https://doi.org/10.3390/app10155153
4566,10_5114&aic_2021_104763,https://doi.org/10.5114/aic.2021.104763
4567,10_34697&2451-0858-pis-2020-1-008,https://doi.org/10.34697/2451-0858-pis-2020-1-008
4568,10_3390&en14071934,https://doi.org/10.3390/en14071934
4569,10_26444&aaem&78674,https://doi.org/10.26444/aaem/78674
4570,10_5604&01_3001_0013_1688,https://doi.org/10.5604/01.3001.0013.1688
4571,10_5604&01_3001_0012_7452,https://doi.org/10.5604/01.3001.0012.7452
4572,10_5604&01_3001_0010_4302,https://doi.org/10.5604/01.3001.0010.4302
4573,10_5604&01_3001_0012_4700,https://doi.org/10.5604/01.3001.0012.4700
4574,10_4238&gmr16019532,https://doi.org/10.4238/gmr16019532
4575,10_5604&12321966_1232770,https://doi.org/10.5604/12321966.1232770
4576,10_5604&01_3001_0014_2745,https://doi.org/10.5604/01.3001.0014.2745
4577,10_5604&01_3001_0013_5950,https://doi.org/10.5604/01.3001.0013.5950
4578,10_5604&01_3001_0014_1425,https://doi.org/10.5604/01.3001.0014.1425
4579,10_5604&01_3001_0014_8146,https://doi.org/10.5604/01.3001.0014.8146
4580,10_5604&01_3001_0011_8320,https://doi.org/10.5604/01.3001.0011.8320
4581,10_26444&aaem&74597,https://doi.org/10.26444/aaem/74597
4582,10_5604&01_3001_0014_1355,https://doi.org/10.5604/01.3001.0014.1355
4583,10_5604&01_3001_0010_7243,https://doi.org/10.5604/01.3001.0010.7243
4584,10_12659&MSM_916407,https://doi.org/10.12659/MSM.916407
4585,10_5604&01_3001_0013_6198,https://doi.org/10.5604/01.3001.0013.6198
4586,10_5604&01_3001_0014_4268,https://doi.org/10.5604/01.3001.0014.4268
4587,10_5604&01_3001_0012_8119,https://doi.org/10.5604/01.3001.0012.8119
4588,10_5604&01_3001_0014_4549,https://doi.org/10.5604/01.3001.0014.4549
4589,10_5604&01_3001_0013_2535,https://doi.org/10.5604/01.3001.0013.2535
4590,10_5604&01_3001_0013_0251,https://doi.org/10.5604/01.3001.0013.0251
4591,10_5604&01_3001_0015_0606,https://doi.org/10.5604/01.3001.0015.0606
4592,10_5604&01_3001_0015_2463,https://doi.org/10.5604/01.3001.0015.2463
4593,10_5114&hpr_2019_89492,https://doi.org/10.5114/hpr.2019.89492
4594,10_1007&5584_2017_49,https://doi.org/10.1007/5584.2017.49
4595,10_24425&119478,https://doi.org/10.24425/119478
4596,10_24425&ppb_2020_133769,https://doi.org/10.24425/ppb.2020.133769
4597,10_1007&s10826-020-01723-3,https://doi.org/10.1007/s10826-020-01723-3
4598,10_5604&01_3001_0014_1678,https://doi.org/10.5604/01.3001.0014.1678
4599,10_5603&ARM_a2019_0009,https://doi.org/10.5603/ARM.a2019.0009
4600,10_3389&fpsyg_2021_635171,https://doi.org/10.3389/fpsyg.2021.635171
4601,10_3390&ijerph182111454,https://doi.org/10.3390/ijerph182111454
4602,10_1088&1748-0221&16&11&p11035,https://doi.org/10.1088/1748-0221/16/11/p11035
4603,10_1016&j_advms_2017_04_004,https://doi.org/10.1016/j.advms.2017.04.004
4604,10_1016&j_polymertesting_2017_06_025,https://doi.org/10.1016/j.polymertesting.2017.06.025
4605,10_1002&hon_2501,https://doi.org/10.1002/hon.2501
4606,10_1371&journal_pone_0183922,https://doi.org/10.1371/journal.pone.0183922
4607,10_1007&s00277-019-03755-2,https://doi.org/10.1007/s00277-019-03755-2
4608,10_5114&kitp_2017_72227,https://doi.org/10.5114/kitp.2017.72227
4609,10_1016&j_compag_2017_08_008,https://doi.org/10.1016/j.compag.2017.08.008
4610,10_1038&s41409-018-0318-y,https://doi.org/10.1038/s41409-018-0318-y
4611,10_1002&pbc_28077,https://doi.org/10.1002/pbc.28077
4612,10_18388&abp_2018_2667,https://doi.org/10.18388/abp.2018.2667
4613,10_18632&oncotarget_24878,https://doi.org/10.18632/oncotarget.24878
4614,10_1038&s41409-018-0354-7,https://doi.org/10.1038/s41409-018-0354-7
4615,10_1182&blood-2018-99-113787,https://doi.org/10.1182/blood-2018-99-113787
4616,10_1002&pbc_27455,https://doi.org/10.1002/pbc.27455
4617,10_5603&arm_2017_0013,https://doi.org/10.5603/arm.2017.0013
4618,10_5709&acp-0305-z,https://doi.org/10.5709/acp-0305-z
4619,10_1016&j_bbmt_2020_05_024,https://doi.org/10.1016/j.bbmt.2020.05.024
4620,10_1016&j_transproceed_2020_02_068,https://doi.org/10.1016/j.transproceed.2020.02.068
4621,10_2478&ahp-2020-0028,https://doi.org/10.2478/ahp-2020-0028
4622,10_20452&pamw_15735,https://doi.org/10.20452/pamw.15735
4623,10_24425&ppb_2020_134726,https://doi.org/10.24425/ppb.2020.134726
4624,10_5114&ko_2020_101648,https://doi.org/10.5114/ko.2020.101648
4625,10_1016&j_humimm_2020_11_004,https://doi.org/10.1016/j.humimm.2020.11.004
4626,10_3390&jcm10081583,https://doi.org/10.3390/jcm10081583
4627,10_1111&ejh_13628,https://doi.org/10.1111/ejh.13628
4628,10_2478&pielxxiw-2020-0013,https://doi.org/10.2478/pielxxiw-2020-0013
4629,10_2478&ahp-2020-0014,https://doi.org/10.2478/ahp-2020-0014
4630,10_2147&JIR_S322645,https://doi.org/10.2147/JIR.S322645
4631,10_3390&cancers13164189,https://doi.org/10.3390/cancers13164189
4632,10_3390&ijerph17124195,https://doi.org/10.3390/ijerph17124195
4633,10_3389&fimmu_2021_667841,https://doi.org/10.3389/fimmu.2021.667841
4634,10_1016&j_ijbiomac_2021_07_135,https://doi.org/10.1016/j.ijbiomac.2021.07.135
4635,10_1007&s00005-021-00616-7,https://doi.org/10.1007/s00005-021-00616-7
4636,10_5114&ada_2019_84227,https://doi.org/10.5114/ada.2019.84227
4637,10_1007&s00439-021-02397-7,https://doi.org/10.1007/s00439-021-02397-7
4638,10_1016&j_ejps_2018_08_019,https://doi.org/10.1016/j.ejps.2018.08.019
4639,10_1111&zsc_12458,https://doi.org/10.1111/zsc.12458
4640,10_2147&PRBM_S275902,https://doi.org/10.2147/PRBM.S275902
4641,10_1016&j_ejtd_2018_05_002,https://doi.org/10.1016/j.ejtd.2018.05.002
4642,10_1515&ppb-2017-0047,https://doi.org/10.1515/ppb-2017-0047
4643,10_1556&2006_7_2018_95,https://doi.org/10.1556/2006.7.2018.95
4644,10_1080&10538712_2017_1372837,https://doi.org/10.1080/10538712.2017.1372837
4645,10_14691&cppj_24_2_261,https://doi.org/10.14691/cppj.24.2.261
4646,10_1016&j_ejtd_2019_100131,https://doi.org/10.1016/j.ejtd.2019.100131
