name,orcid,doi,title,date,journal,filename,Article_ID,author_id
Bibianna Beata Bałaj,https://orcid.org/0000000150667493,https://doi.org/10.5709/acp-0245-5,Mental Size Scaling of Three-Dimensional Objects Perceived Visually or Tactilely,2018,Advances in Cognitive Psychology,Bibianna_Beata_Bałaj_10,10-5709_acp-0245-5,ED01C8821E3B3504C89364A5D35E8011CDDF978A
Bibianna Beata Bałaj,https://orcid.org/0000000150667493,https://doi.org/10.5506/aphyspolb.49.2011,Multi-level explanations in neuroscience II: EEG spectral fingerprints and tensor decompositions for understanding brain activity - Initial results,2018,Acta Physica Polonica B,Bibianna_Beata_Bałaj_11,10-5506_aphyspolb-49-2011,ED01C8821E3B3504C89364A5D35E8011CDDF978A
Bibianna Beata Bałaj,https://orcid.org/0000000150667493,https://doi.org/10.1080/24721840.2018.1486195,Selective Attention and Working Memory Under Spatial Disorientation in a Flight Simulator,2018,The International Journal of Aerospace Psychology,Bibianna_Beata_Bałaj_12,10-1080_24721840-2018-1486195,ED01C8821E3B3504C89364A5D35E8011CDDF978A
Bibianna Beata Bałaj,https://orcid.org/0000000150667493,https://doi.org/10.3357/amhp.5153.2018,Selective Auditory Attention and Spatial Disorientation Cues Effect on Flight Performance,2018,Aerospace Medicine and Human Performance,Bibianna_Beata_Bałaj_13,10-3357_amhp-5153-2018,ED01C8821E3B3504C89364A5D35E8011CDDF978A
Bibianna Beata Bałaj,https://orcid.org/0000000150667493,empty,The impact of reading or listening to a contextual information relating to contemporary paintings on the evaluation by non-experts in the field of art,2018,,Bibianna_Beata_Bałaj_14,-3.72E+18,ED01C8821E3B3504C89364A5D35E8011CDDF978A
Joanna Anna Dreszer,https://orcid.org/0000000228092934 ,https://doi.org/10.31648/pp.7355,"Rozdzielczość czasowa, pamięć robocza a rodzaje błędów w Teście Matryc Ravena – badanie pilotażowe",30/12/2021,Przegląd Psychologiczny,Joanna_Anna_Dreszer_1,10-31648_pp-7355,CDF552E76FA79E8E57EA5D6AEBCB1842F6887732
Joanna Anna Dreszer,https://orcid.org/0000000228092934 ,https://doi.org/10.31648/przegldpsychologiczny.7885,Temporal resolution working memory and types of errors in the Raven’s Advanced Progressive Matrices Test – a pilot study,30/12/2021,Przegląd Psychologiczny,Joanna_Anna_Dreszer_2,10-31648_przegldpsychologiczny-7885,CDF552E76FA79E8E57EA5D6AEBCB1842F6887732
Joanna Anna Dreszer,https://orcid.org/0000000228092934 ,empty,Gait Analysis under Spatial Navigation Task in Elderly People—A Pilot Study,01/01/2021,Sensors,Joanna_Anna_Dreszer_3,-4.41E+17,CDF552E76FA79E8E57EA5D6AEBCB1842F6887732
Joanna Anna Dreszer,https://orcid.org/0000000228092934 ,https://doi.org/10.1002/hbm.25162,Spatiotemporal complexity patterns of resting‐state bioelectrical activity explain fluid intelligence: Sex matters,2020-12,Human Brain Mapping,Joanna_Anna_Dreszer_4,10-1002_hbm-25162,CDF552E76FA79E8E57EA5D6AEBCB1842F6887732
Joanna Anna Dreszer,https://orcid.org/0000000228092934 ,empty,Transition of the functional brain network related to increasing cognitive demands,22/04/2017,Human brain mapping,Joanna_Anna_Dreszer_5,5.78E+18,CDF552E76FA79E8E57EA5D6AEBCB1842F6887732
Michał Miłosz Główczewski,https://orcid.org/0000000174494232,https://doi.org/10.14746/rpeis.2019.81.2.11,Wiedza polskich sędziów i prokuratorów na temat psychologii zeznań naocznych świadków w świetle badania własnego,28/06/2019,"Ruch Prawniczy, Ekonomiczny i Socjologiczny",Michał_Miłosz_Główczewski_1,10-14746_rpeis-2019-81-2-11,5E78069C3045B466E29273AFC2EC6AEAA48DF995
Małgorzata Anna Gut,https://orcid.org/0000000165407192 ,https://doi.org/10.5114/nan.2018.81251,Komputerowe <I>versus</I> papierowe narzędzia oceny umiejętności matematycznych dzieci.,2018,Neuropsychiatria i Neuropsychologia,Małgorzata_Anna_Gut_1,10-5114_nan-2018-81251,30283BA7812CC23C28397644C3DEA920D810644B
Małgorzata Anna Gut,https://orcid.org/0000000165407192 ,https://doi.org/10.15804/kimwe2018111,Znaczenie ruchu w edukacji matematycznej : ucieleśnione poznanie a kształtowanie się umysłowych reprezentacji liczb u dzieci.,2018,Kognitywistyka i Media w Edukacji,Małgorzata_Anna_Gut_2,10-15804_kimwe2018111,30283BA7812CC23C28397644C3DEA920D810644B
Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-020-01425-0,Evaluating three approaches to binary event-level agreement scoring. A reply to Friedman (2020),23/02/2021,Behavior Research Methods,Kenneth_Bo-Ingvar_Holmqvist_1,10-3758_s13428-020-01425-0,C24FD063E085568636C9F9A9FEE826AFF2FA834D
Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.1038/s41598-020-69807-0,Computational discrimination between natural images based on gaze during mental imagery,2020-12,Scientific Reports,Kenneth_Bo-Ingvar_Holmqvist_2,10-1038_s41598-020-69807-0,C24FD063E085568636C9F9A9FEE826AFF2FA834D
Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.16910/jemr.13.4.1,Teachers' gaze over space and time in a real-world classroom,14/09/2020,Journal of Eye Movement Research,Kenneth_Bo-Ingvar_Holmqvist_3,10-16910_jemr-13-4-1,C24FD063E085568636C9F9A9FEE826AFF2FA834D
Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-020-01414-3,Is apparent fixational drift in eye-tracking data due to filters or eyeball rotation?,2020-07,Behavior Research Methods,Kenneth_Bo-Ingvar_Holmqvist_4,10-3758_s13428-020-01414-3,C24FD063E085568636C9F9A9FEE826AFF2FA834D
Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-020-01400-9,Characterizing gaze position signals and synthesizing noise during fixations in eye-tracking data,2020-05,Behavior Research Methods,Kenneth_Bo-Ingvar_Holmqvist_5,10-3758_s13428-020-01400-9,C24FD063E085568636C9F9A9FEE826AFF2FA834D
Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-019-01342-x,"Brief communication: Three errors and two problems in a recent paper: gazeNet: End-to-end eye-movement event detection with deep neural networks (Zemblys, Niehorster, and Holmqvist, 2019)",2020-04,Behavior Research Methods,Kenneth_Bo-Ingvar_Holmqvist_6,10-3758_s13428-019-01342-x,C24FD063E085568636C9F9A9FEE826AFF2FA834D
Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-020-01363-x,Small eye movements cannot be reliably measured by video-based P-CR eye-trackers,2020-03,Behavior Research Methods,Kenneth_Bo-Ingvar_Holmqvist_7,10-3758_s13428-020-01363-x,C24FD063E085568636C9F9A9FEE826AFF2FA834D
Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.16910/jemr.12.8.4,Dog eye movements are slower than human eye movements,05/02/2020,Journal of Eye Movement Research,Kenneth_Bo-Ingvar_Holmqvist_8,10-16910_jemr-12-8-4,C24FD063E085568636C9F9A9FEE826AFF2FA834D
Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-018-1133-5,gazeNet: End-to-end eye-movement event detection with deep neural networks,2018-10,Behavior Research Methods,Kenneth_Bo-Ingvar_Holmqvist_9,10-3758_s13428-018-1133-5,C24FD063E085568636C9F9A9FEE826AFF2FA834D
Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-018-1127-3,Correction to: “Using machine learning to detect events in eye-tracking data”,2018-09,Behavior Research Methods,Kenneth_Bo-Ingvar_Holmqvist_10,10-3758_s13428-018-1127-3,C24FD063E085568636C9F9A9FEE826AFF2FA834D
Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-017-0998-z,Threats to the validity of eye-movement research in psychology,2017,Behavior Research Methods,Kenneth_Bo-Ingvar_Holmqvist_11,10-3758_s13428-017-0998-z,C24FD063E085568636C9F9A9FEE826AFF2FA834D
Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.1167/17.10.222,Searching with and against each other,2017-08,Journal of Vision,Kenneth_Bo-Ingvar_Holmqvist_12,10-1167_17-10-222,C24FD063E085568636C9F9A9FEE826AFF2FA834D
Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-017-0860-3,Using machine learning to detect events in eye-tracking data,2017-02,Behavior Research Methods,Kenneth_Bo-Ingvar_Holmqvist_13,10-3758_s13428-017-0860-3,C24FD063E085568636C9F9A9FEE826AFF2FA834D
Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-017-0863-0,What to expect from your remote eye-tracker when participants are unrestrained,2017-02,Behavior Research Methods,Kenneth_Bo-Ingvar_Holmqvist_14,10-3758_s13428-017-0863-0,C24FD063E085568636C9F9A9FEE826AFF2FA834D
Lilianna Ewa Jarmakowska-Kostrzanowska,https://orcid.org/000000033644006X ,https://doi.org/10.31648/przegldpsychologiczny.7889,"Statistical power of a test – an analysis of a test’s power, its role in the research methodology and the interpretation of (non-)significance in a low- (high-) powered test",30/12/2021,Przegląd Psychologiczny,Lilianna_Ewa_Jarmakowska-Kostrzanowska_1,10-31648_przegldpsychologiczny-7889,18D11DBACFADC5B5EEACA318FE1C5CAC98548D20
Tomasz Andrzej Jarmakowski-Kostrzanowski,https://orcid.org/0000000226800183,https://doi.org/10.5114/cipp.2021.105732,Social dominance orientation predicts lower moral condemnation of causing harm to animals,2021,Current Issues in Personality Psychology,Tomasz_Andrzej_Jarmakowski-Kostrzanowski_1,10-5114_cipp-2021-105732,C847A943E45979BDCB84A6D6BA65E1C2D5D048B4
Tomasz Andrzej Jarmakowski-Kostrzanowski,https://orcid.org/0000000226800183,https://doi.org/10.1080/01973533.2021.1967156,Why Do Immigrants Make Us More Authoritarian? The Impact of Direct and Normative Threat to Social Order from Outgroupers on Ingroup Authoritarianism,23/08/2021,Basic and Applied Social Psychology,Tomasz_Andrzej_Jarmakowski-Kostrzanowski_2,10-1080_01973533-2021-1967156,C847A943E45979BDCB84A6D6BA65E1C2D5D048B4
Tomasz Andrzej Jarmakowski-Kostrzanowski,https://orcid.org/0000000226800183,https://doi.org/10.1177/2158244021989294,Liberals Versus Communitarians: Psychosocial Sources of the Conflict Over Democracy in Today’s Poland,2021-01,SAGE Open,Tomasz_Andrzej_Jarmakowski-Kostrzanowski_3,10-1177_2158244021989294,C847A943E45979BDCB84A6D6BA65E1C2D5D048B4
Tomasz Andrzej Jarmakowski-Kostrzanowski,https://orcid.org/0000000226800183,https://doi.org/10.14656/pfp20200302,Fundament moralny świętości jako predyktor potępienia zachowań dotyczących traktowania własnego ciała.,2020,Polskie Forum Psychologiczne,Tomasz_Andrzej_Jarmakowski-Kostrzanowski_4,10-14656_pfp20200302,C847A943E45979BDCB84A6D6BA65E1C2D5D048B4
Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.1007/s12144-021-01540-x,Development of central auditory processes in Polish children and adolescents at the age from 7 to 16 years,10/03/2021,Current Psychology,Monika_Zofia_Lewandowska_1,10-1007_s12144-021-01540-x,1FCE9B3CD529C068A58886AE51A6F3BDF2EF619E
Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.3390/s21010270,Gait Analysis under Spatial Navigation Task in Elderly People—A Pilot Study,03/01/2021,Sensors,Monika_Zofia_Lewandowska_2,10-3390_s21010270,1FCE9B3CD529C068A58886AE51A6F3BDF2EF619E
Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.1002/hbm.25162,Spatiotemporal complexity patterns of resting‐state bioelectrical activity explain fluid intelligence: Sex matters,2020-12,Human Brain Mapping,Monika_Zofia_Lewandowska_3,10-1002_hbm-25162,1FCE9B3CD529C068A58886AE51A6F3BDF2EF619E
Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.1371/journal.pone.0236521,Electrophysiological correlates of focused attention on low- and high-distressed tinnitus,05/08/2020,PLOS ONE,Monika_Zofia_Lewandowska_4,10-1371_journal-pone-0236521,1FCE9B3CD529C068A58886AE51A6F3BDF2EF619E
Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.1016/j.ijporl.2019.109625,Early general development and central auditory system maturation in children with cochlear implants – A case series,2019-11,International Journal of Pediatric Otorhinolaryngology,Monika_Zofia_Lewandowska_5,10-1016_j-ijporl-2019-109625,1FCE9B3CD529C068A58886AE51A6F3BDF2EF619E
Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.5603/pjnns.a2019.0035,Altered functional brain imaging in migraine patients: BOLD preliminary study in migraine with and without aura.,23/08/2019,Neurologia i neurochirurgia polska,Monika_Zofia_Lewandowska_6,10-5603_pjnns-a2019-0035,1FCE9B3CD529C068A58886AE51A6F3BDF2EF619E
Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.5506/aphyspolb.49.2011,Multi-level Explanations in Neuroscience II: EEG Spectral Fingerprints and Tensor Decompositions for Understanding Brain Activity --- Initial Results,2018,Acta Physica Polonica B,Monika_Zofia_Lewandowska_7,10-5506_aphyspolb-49-2011,1FCE9B3CD529C068A58886AE51A6F3BDF2EF619E
Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.3389/fnins.2018.00292,Abnormal Resting-State Quantitative Electroencephalogram in Children With Central Auditory Processing Disorder: A Pilot Study,11/05/2018,Frontiers in Neuroscience,Monika_Zofia_Lewandowska_8,10-3389_fnins-2018-00292,1FCE9B3CD529C068A58886AE51A6F3BDF2EF619E
Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,empty,The relationship between alpha burst activity and the default mode network.,01/01/2018,Acta neurobiologiae experimentalis,Monika_Zofia_Lewandowska_9,-7.39E+18,1FCE9B3CD529C068A58886AE51A6F3BDF2EF619E
Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.1016/j.heares.2017.09.012,Tonotopic organisation of the auditory cortex in sloping sensorineural hearing loss,2017-11,Hearing Research,Monika_Zofia_Lewandowska_10,10-1016_j-heares-2017-09-012,1FCE9B3CD529C068A58886AE51A6F3BDF2EF619E
Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.1002/hbm.23621,Transition of the functional brain network related to increasing cognitive demands,2017-04,Human Brain Mapping,Monika_Zofia_Lewandowska_11,10-1002_hbm-23621,1FCE9B3CD529C068A58886AE51A6F3BDF2EF619E
Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.17431/901414,"Ocena zdolności do analizowania zdarzeń akustycznych w czasie - podstawy teoretyczne, dostępne testy",2017-03,Nowa Audiofonologia,Monika_Zofia_Lewandowska_12,10-17431_901414,1FCE9B3CD529C068A58886AE51A6F3BDF2EF619E
Maria Antonina Lewicka,https://orcid.org/000000026060467X ,https://doi.org/10.18290/rpsych21242-2s,Essentialism in Environmental Psychology: Controversies and Evidence,13/10/2021,Roczniki Psychologiczne,Maria_Antonina_Lewicka_1,10-18290_rpsych21242-2s,53A8C9E7D8653A0DF4F1D06195EED5F18625504D
Maria Antonina Lewicka,https://orcid.org/000000026060467X ,https://doi.org/10.1016/j.jenvp.2021.101600,The way we perceive a place implies who can live there: Essentialisation of place and attitudes towards diversity,2021-06,Journal of Environmental Psychology,Maria_Antonina_Lewicka_2,10-1016_j-jenvp-2021-101600,53A8C9E7D8653A0DF4F1D06195EED5F18625504D
Maria Antonina Lewicka,https://orcid.org/000000026060467X ,https://doi.org/10.1016/j.landurbplan.2020.103910,Affective map of Warsaw: Testing Alexander’s pattern language theory in an urban landscape,2020-12,Landscape and Urban Planning,Maria_Antonina_Lewicka_3,10-1016_j-landurbplan-2020-103910,53A8C9E7D8653A0DF4F1D06195EED5F18625504D
Maria Antonina Lewicka,https://orcid.org/000000026060467X ,https://doi.org/10.1016/j.jenvp.2020.101514,“Re-placed” - Reconsidering relationships with place and lessons from a pandemic,2020-12,Journal of Environmental Psychology,Maria_Antonina_Lewicka_4,10-1016_j-jenvp-2020-101514,53A8C9E7D8653A0DF4F1D06195EED5F18625504D
Maria Antonina Lewicka,https://orcid.org/000000026060467X ,https://doi.org/10.1016/j.jenvp.2019.101318,On the essentialism of places: Between conservative and progressive meanings,2019-10,Journal of Environmental Psychology,Maria_Antonina_Lewicka_5,10-1016_j-jenvp-2019-101318,53A8C9E7D8653A0DF4F1D06195EED5F18625504D
Maria Antonina Lewicka,https://orcid.org/000000026060467X ,https://doi.org/10.1016/j.jenvp.2019.01.006,Between fixities and flows: Navigating place attachments in an increasingly mobile world,2019-02,Journal of Environmental Psychology,Maria_Antonina_Lewicka_6,10-1016_j-jenvp-2019-01-006,53A8C9E7D8653A0DF4F1D06195EED5F18625504D
Maria Antonina Lewicka,https://orcid.org/000000026060467X ,https://doi.org/10.1080/15387216.2019.1574434,Uncompleted identity and its consequences: compensations and synergies in Ukrainian identifications,04/05/2018,Eurasian Geography and Economics,Maria_Antonina_Lewicka_7,10-1080_15387216-2019-1574434,53A8C9E7D8653A0DF4F1D06195EED5F18625504D
Maria Antonina Lewicka,https://orcid.org/000000026060467X ,https://doi.org/10.1016/j.jenvp.2017.03.014,The merits of teaching local history: Increased place attachment enhances civic engagement and social trust,2017-08,Journal of Environmental Psychology,Maria_Antonina_Lewicka_8,10-1016_j-jenvp-2017-03-014,53A8C9E7D8653A0DF4F1D06195EED5F18625504D
Rafał Milner,https://orcid.org/0000-0003-3670-8265,https://doi.org/10.3390/brainsci10110894,No Change in Medial Olivocochlear Efferent Activity during an Auditory or Visual Task: Dual Evidence from Otoacoustic Emissions and Event-Related Potentials,2020-11,Brain Sciences,Rafał_Milner_1,10-3390_brainsci10110894,BB87E2B46BDEA92ACABCADEEA04D4473D574E6F8
Rafał Milner,https://orcid.org/0000-0003-3670-8265,https://doi.org/10.1371/journal.pone.0236521,Electrophysiological correlates of focused attention on low- and high-distressed tinnitus,05/08/2020,PLOS ONE,Rafał_Milner_2,10-1371_journal-pone-0236521,BB87E2B46BDEA92ACABCADEEA04D4473D574E6F8
Rafał Milner,https://orcid.org/0000-0003-3670-8265,https://doi.org/10.1016/j.ijporl.2019.109625,Early general development and central auditory system maturation in children with cochlear implants – A case series,2019-11,International Journal of Pediatric Otorhinolaryngology,Rafał_Milner_3,10-1016_j-ijporl-2019-109625,BB87E2B46BDEA92ACABCADEEA04D4473D574E6F8
Rafał Milner,https://orcid.org/0000-0003-3670-8265,https://doi.org/10.1016/j.ctcp.2019.04.003,Effect of yoga training on the tinnitus induced distress,2019-08,Complementary Therapies in Clinical Practice,Rafał_Milner_4,10-1016_j-ctcp-2019-04-003,BB87E2B46BDEA92ACABCADEEA04D4473D574E6F8
Rafał Milner,https://orcid.org/0000-0003-3670-8265,https://doi.org/10.3389/fnins.2018.00292,Abnormal Resting-State Quantitative Electroencephalogram in Children With Central Auditory Processing Disorder: A Pilot Study,11/05/2018,Frontiers in Neuroscience,Rafał_Milner_5,10-3389_fnins-2018-00292,BB87E2B46BDEA92ACABCADEEA04D4473D574E6F8
Rafał Milner,https://orcid.org/0000-0003-3670-8265,https://doi.org/10.7717/peerj.4199,Heightened visual attention does not affect inner ear function as measured by otoacoustic emissions,21/12/2017,PeerJ,Rafał_Milner_6,10-7717_peerj-4199,BB87E2B46BDEA92ACABCADEEA04D4473D574E6F8
