,Unnamed: 0.1,Unnamed: 0,name,orcid,doi,title,date,journal,filename,Article_ID,author_id
3135,369,369,Katarzyna Sitnik-Warchulska,https://orcid.org/0000-0001-8262-8034,https://doi.org/10.3390/nu12030666,"Body Dissatisfaction, Restrictive, and Bulimic Behaviours among Young Women: A Polish–Japanese Comparison",2020-02,Nutrients,Katarzyna_Sitnik-Warchulska_7,10-3390_nu12030666,81BB95833C5F3F0BC657E17ADC58EBE3C71D5A0E
3136,370,370,Katarzyna Sitnik-Warchulska,https://orcid.org/0000-0001-8262-8034,https://doi.org/10.15557/pipk.2019.0027,Odpowiedź na komentarz redakcyjny do artykułu Wyzwania klinicznej diagnostyki psychologicznej dzieci i młodzieży. Rekomendacje konsultantów w dziedzinie psychologii klinicznej: Matczak i Stańczak (2019),2019,Psychiatria i Psychologia Kliniczna,Katarzyna_Sitnik-Warchulska_8,10-15557_pipk-2019-0027,81BB95833C5F3F0BC657E17ADC58EBE3C71D5A0E
3137,371,371,Katarzyna Sitnik-Warchulska,https://orcid.org/0000-0001-8262-8034,https://doi.org/10.3390/ijerph16224447,Selected Predictors of the Sense of Intimacy in Relationships of Young Adults,2019-11,International Journal of Environmental Research and Public Health,Katarzyna_Sitnik-Warchulska_9,10-3390_ijerph16224447,81BB95833C5F3F0BC657E17ADC58EBE3C71D5A0E
3138,372,372,Katarzyna Sitnik-Warchulska,https://orcid.org/0000-0001-8262-8034,https://doi.org/10.12740/app/109629,Family and peer resources in relation to psychological condition in patients with paranoid schizophrenia,2019-09-07,Archives of Psychiatry and Psychotherapy,Katarzyna_Sitnik-Warchulska_10,10-12740_app_109629,81BB95833C5F3F0BC657E17ADC58EBE3C71D5A0E
3139,373,373,Katarzyna Sitnik-Warchulska,https://orcid.org/0000-0001-8262-8034,https://doi.org/10.3390/ijerph16162824,Self-Assessment of the Body and Social Competences in the Group of Mothers and Their Adult Daughters,2019-08-08,International Journal of Environmental Research and Public Health,Katarzyna_Sitnik-Warchulska_11,10-3390_ijerph16162824,81BB95833C5F3F0BC657E17ADC58EBE3C71D5A0E
3140,374,374,Katarzyna Sitnik-Warchulska,https://orcid.org/0000-0001-8262-8034,https://doi.org/10.3390/ijerph16071266,"Resilience, Sense of Coherence, and Coping with Stress as Predictors of Psychological Well-Being in the Course of Schizophrenia. The Study Design",2019-04-09,International Journal of Environmental Research and Public Health,Katarzyna_Sitnik-Warchulska_12,10-3390_ijerph16071266,81BB95833C5F3F0BC657E17ADC58EBE3C71D5A0E
3141,375,375,Katarzyna Sitnik-Warchulska,https://orcid.org/0000-0001-8262-8034,https://doi.org/10.3389/fpsyg.2019.00590,Psychological Predictors of Unhealthy Eating Attitudes in Young Adults,2019-03,Frontiers in Psychology,Katarzyna_Sitnik-Warchulska_13,10-3389_fpsyg-2019-00590,81BB95833C5F3F0BC657E17ADC58EBE3C71D5A0E
3142,376,376,Katarzyna Sitnik-Warchulska,https://orcid.org/0000-0001-8262-8034,https://doi.org/10.15557/pipk.2019.0008,Clinical psychological diagnosis in children and adolescents: challenges and recommendations of consultants in clinical psychology,2019-02,Psychiatria i Psychologia Kliniczna,Katarzyna_Sitnik-Warchulska_14,10-15557_pipk-2019-0008,81BB95833C5F3F0BC657E17ADC58EBE3C71D5A0E
3143,377,377,Katarzyna Sitnik-Warchulska,https://orcid.org/0000-0001-8262-8034,https://doi.org/10.1111/jocn.14623,The psychic readiness for destruction among contemporary adolescents,2019-02-30,Journal of Clinical Nursing,Katarzyna_Sitnik-Warchulska_15,10-1111_jocn-14623,81BB95833C5F3F0BC657E17ADC58EBE3C71D5A0E
3144,378,378,Katarzyna Sitnik-Warchulska,https://orcid.org/0000-0001-8262-8034,https://doi.org/10.5114/hpr.2018.74698,"Resilience, self-esteem, and body attitude in women from early to late adulthood",2018,Health Psychology Report,Katarzyna_Sitnik-Warchulska_16,10-5114_hpr-2018-74698,81BB95833C5F3F0BC657E17ADC58EBE3C71D5A0E
3145,379,379,Katarzyna Sitnik-Warchulska,https://orcid.org/0000-0001-8262-8034,https://doi.org/10.5114/hpr.2018.79996,Characteristics of psychological resilience and body image in women in the early and late periods after mastectomy,2018-11,Health Psychology Report,Katarzyna_Sitnik-Warchulska_17,10-5114_hpr-2018-79996,81BB95833C5F3F0BC657E17ADC58EBE3C71D5A0E
3146,380,380,Katarzyna Sitnik-Warchulska,https://orcid.org/0000-0001-8262-8034,https://doi.org/10.3390/ijerph15102067,Family Patterns and Suicidal and Violent Behavior among Adolescent Girls—Genogram Analysis,2018-09,International Journal of Environmental Research and Public Health,Katarzyna_Sitnik-Warchulska_18,10-3390_ijerph15102067,81BB95833C5F3F0BC657E17ADC58EBE3C71D5A0E
3147,381,381,Katarzyna Sitnik-Warchulska,https://orcid.org/0000-0001-8262-8034,https://doi.org/10.3390/ijerph15061181,Psychological Resilience as a Protective Factor for the Body Image in Post-Mastectomy Women with Breast Cancer.,2018-06,International journal of environmental research and public health,Katarzyna_Sitnik-Warchulska_19,10-3390_ijerph15061181,81BB95833C5F3F0BC657E17ADC58EBE3C71D5A0E
3148,382,382,Katarzyna Sitnik-Warchulska,https://orcid.org/0000-0001-8262-8034,https://doi.org/10.3389/fpsyg.2018.00429,Sociocultural Appearance Standards and Risk Factors for Eating Disorders in Adolescents and Women of Various Ages,2018-03,Frontiers in Psychology,Katarzyna_Sitnik-Warchulska_20,10-3389_fpsyg-2018-00429,81BB95833C5F3F0BC657E17ADC58EBE3C71D5A0E
3149,383,383,Wojciech Solecki,https://orcid.org/0000-0002-0473-5472,https://doi.org/10.1177/02698811211048281,Insufficiency of ventral hippocampus to medial prefrontal cortex transmission explains antidepressant non-response,2021,Journal of Psychopharmacology,Wojciech_Solecki_21,10-1177_02698811211048281,AE36CC5C7CE14A8096733FA7972E67005F35FF3F
3150,384,384,Wojciech Solecki,https://orcid.org/0000-0002-0473-5472,https://doi.org/10.1177/0269881120967857,AMPA receptors mediate the pro-cognitive effects of electrical and optogenetic stimulation of the medial prefrontal cortex in antidepressant non-responsive Wistar-Kyoto rats,2020,Journal of Psychopharmacology,Wojciech_Solecki_22,10-1177_0269881120967857,AE36CC5C7CE14A8096733FA7972E67005F35FF3F
3151,385,385,Wojciech Solecki,https://orcid.org/0000-0002-0473-5472,https://doi.org/10.1111/adb.12826,Effects of brief inhibition of the ventral tegmental area dopamine neurons on the cocaine seeking during abstinence,2020-11-02,Addiction Biology,Wojciech_Solecki_1,10-1111_adb-12826,AE36CC5C7CE14A8096733FA7972E67005F35FF3F
3152,386,386,Wojciech Solecki,https://orcid.org/0000-0002-0473-5472,https://doi.org/10.1111/bph.14805,"Functional characterization of a novel opioid, PZM21, and its effects on the behavioural responses to morphine",2019,British Journal of Pharmacology,Wojciech_Solecki_23,10-1111_bph-14805,AE36CC5C7CE14A8096733FA7972E67005F35FF3F
3153,387,387,Wojciech Solecki,https://orcid.org/0000-0002-0473-5472,https://doi.org/10.1016/j.neuropharm.2019.107680,Alpha1-adrenergic receptor blockade in the ventral tegmental area modulates conditional stimulus-induced cocaine seeking,2019-11,Neuropharmacology,Wojciech_Solecki_2,10-1016_j-neuropharm-2019-107680,AE36CC5C7CE14A8096733FA7972E67005F35FF3F
3154,388,388,Wojciech Solecki,https://orcid.org/0000-0002-0473-5472,https://doi.org/10.1111/jnc.14706,Differential regulation of phasic dopamine release in the forebrain by the VTA noradrenergic receptor signaling,2019-06-08,Journal of Neurochemistry,Wojciech_Solecki_3,10-1111_jnc-14706,AE36CC5C7CE14A8096733FA7972E67005F35FF3F
3155,389,389,Wojciech Solecki,https://orcid.org/0000-0002-0473-5472,https://doi.org/10.1016/j.bbr.2018.11.041,Noradrenergic and corticosteroid receptors regulate somatic and motivational symptoms of morphine withdrawal,2019-03,Behavioural Brain Research,Wojciech_Solecki_4,10-1016_j-bbr-2018-11-041,AE36CC5C7CE14A8096733FA7972E67005F35FF3F
3156,390,390,Wojciech Solecki,https://orcid.org/0000-0002-0473-5472,https://doi.org/10.1016/j.neuroscience.2017.11.002,Adrenergic Receptor Agonists' Modulation of Dopaminergic and Non-dopaminergic Neurons in the Ventral Tegmental Area,2018,Neuroscience,Wojciech_Solecki_8,10-1016_j-neuroscience-2017-11-002,AE36CC5C7CE14A8096733FA7972E67005F35FF3F
3157,391,391,Wojciech Solecki,https://orcid.org/0000-0002-0473-5472,empty,Behavioral and Molecular Endophenotypes of Opioid Addiction,2018,Heroin Addiction and Related Clinical Problems,Wojciech_Solecki_9,-7.32727452524038E+018,AE36CC5C7CE14A8096733FA7972E67005F35FF3F
3158,392,392,Wojciech Solecki,https://orcid.org/0000-0002-0473-5472,https://doi.org/10.1111/adb.12514,Noradrenergic signaling in the VTA modulates cocaine craving,2018-03,Addiction Biology,Wojciech_Solecki_5,10-1111_adb-12514,AE36CC5C7CE14A8096733FA7972E67005F35FF3F
3159,393,393,Wojciech Solecki,https://orcid.org/0000-0002-0473-5472,https://doi.org/10.1016/j.euroneuro.2017.05.008,Alpha(1)-adrenergic receptor blockade in the VTA modulates fear memories and stress responses,2017,European Neuropsychopharmacology,Wojciech_Solecki_11,10-1016_j-euroneuro-2017-05-008,AE36CC5C7CE14A8096733FA7972E67005F35FF3F
3160,394,394,Jolanta Starosta,https://orcid.org/0000-0003-1776-7155,https://doi.org/10.29119/1641-3466.2021.154.25,The relationship between the attitudes and behaviours towards body and the risk of occurrence of eating disorders in the group of young women,2021,Scientific Papers of Silesian University of Technology. Organization and Management Series,Jolanta_Starosta_1,10-29119_1641-3466-2021-154-25,42650C07ACCB6E8D133C1724E5069475E9A30E72
3161,395,395,Jolanta Starosta,https://orcid.org/0000-0003-1776-7155,https://doi.org/10.3389/fpsyt.2021.743870,Impulsivity and Difficulties in Emotional Regulation as Predictors of Binge-Watching Behaviours,2021-11-10,Frontiers in Psychiatry,Jolanta_Starosta_2,10-3389_fpsyt-2021-743870,42650C07ACCB6E8D133C1724E5069475E9A30E72
3162,396,396,Jolanta Starosta,https://orcid.org/0000-0003-1776-7155,https://doi.org/10.3389/fpsyg.2021.689944,Anxiety-Depressive Syndrome and Binge-Watching Among Young Adults,2021-07-16,Frontiers in Psychology,Jolanta_Starosta_3,10-3389_fpsyg-2021-689944,42650C07ACCB6E8D133C1724E5069475E9A30E72
3163,397,397,Jolanta Starosta,https://orcid.org/0000-0003-1776-7155,https://doi.org/10.3390/su12145810,Personality Traits and Motivation as Factors Associated with Symptoms of Problematic Binge-Watching,2020-07,Sustainability,Jolanta_Starosta_4,10-3390_su12145810,42650C07ACCB6E8D133C1724E5069475E9A30E72
3164,398,398,Jolanta Starosta,https://orcid.org/0000-0003-1776-7155,https://doi.org/10.3390/ijerph17124469,Understanding the Phenomenon of Binge-Watching—A Systematic Review,2020-06,International Journal of Environmental Research and Public Health,Jolanta_Starosta_5,10-3390_ijerph17124469,42650C07ACCB6E8D133C1724E5069475E9A30E72
3165,399,399,Jolanta Starosta,https://orcid.org/0000-0003-1776-7155,https://doi.org/10.5114/hpr.2019.83025,Characteristics of people’s binge-watching behavior in the “entering into early adulthood” period of life,2019,Health Psychology Report,Jolanta_Starosta_6,10-5114_hpr-2019-83025,42650C07ACCB6E8D133C1724E5069475E9A30E72
3166,400,400,Jolanta Starosta,https://orcid.org/0000-0003-1776-7155,https://doi.org/10.3390/ijerph16162824,Self-Assessment of the Body and Social Competences in the Group of Mothers and Their Adult Daughters,2019-08-08,International Journal of Environmental Research and Public Health,Jolanta_Starosta_7,10-3390_ijerph16162824,42650C07ACCB6E8D133C1724E5069475E9A30E72
3167,401,401,Katarzyna Dominika Stasiuk,https://orcid.org/0000-0003-4627-2557,https://doi.org/10.1016/j.foodres.2021.110752,No lockdown in the kitchen: How the COVID-19 pandemic has affected food-related behaviours,2021-12,Food Research International,Katarzyna_Dominika_Stasiuk_1,10-1016_j-foodres-2021-110752,83BA371F8631EA3B014FF4214F04BC236A017781
3168,402,402,Katarzyna Dominika Stasiuk,https://orcid.org/0000-0003-4627-2557,https://doi.org/10.3390/vaccines9080933,The Credibility of Health Information Sources as Predictors of Attitudes toward Vaccination—The Results from a Longitudinal Study in Poland,2021-08,Vaccines,Katarzyna_Dominika_Stasiuk_2,10-3390_vaccines9080933,83BA371F8631EA3B014FF4214F04BC236A017781
3169,403,403,Małgorzata Stępień-Nycz,https://orcid.org/0000-0002-5470-0083,https://doi.org/10.1111/jora.12630,Theory of Mind and Peer Attachment in Adolescence,2021-12,Journal of Research on Adolescence,Małgorzata_Stępień-Nycz_1,10-1111_jora-12630,505A008EDD03BD369268ED6FDB455524F305A690
3170,404,404,Małgorzata Stępień-Nycz,https://orcid.org/0000-0002-5470-0083,https://doi.org/10.1177/0272431620919164,Theory of Mind in Adolescence: Developmental Change and Gender Differences,2021-03-14,The Journal of Early Adolescence,Małgorzata_Stępień-Nycz_2,10-1177_0272431620919164,505A008EDD03BD369268ED6FDB455524F305A690
3171,405,405,Małgorzata Stępień-Nycz,https://orcid.org/0000-0002-5470-0083,https://doi.org/10.1007/s10964-019-01041-y,Change and Consistency of Self-Esteem in Early and Middle Adolescence in the Context of School Transition,2019-08,Journal of Youth and Adolescence,Małgorzata_Stępień-Nycz_3,10-1007_s10964-019-01041-y,505A008EDD03BD369268ED6FDB455524F305A690
3172,406,406,Małgorzata Stępień-Nycz,https://orcid.org/0000-0002-5470-0083,https://doi.org/10.1044/2019_jslhr-l-18-0230,"Ratunku!
            or Just
            Tunku!
            Evidence for the Reliability and Concurrent Validity of the Language Use Inventory–Polish",2019-07-15,"Journal of Speech, Language, and Hearing Research",Małgorzata_Stępień-Nycz_4,10-1044_2019_jslhr-l-18-0230,505A008EDD03BD369268ED6FDB455524F305A690
3173,407,407,Małgorzata Stępień-Nycz,https://orcid.org/0000-0002-5470-0083,https://doi.org/10.1016/j.infbeh.2017.10.004,Waiting for a treat. Studying behaviors related to self-regulation in 18- and 24-month-olds,2018-02,Infant Behavior and Development,Małgorzata_Stępień-Nycz_5,10-1016_j-infbeh-2017-10-004,505A008EDD03BD369268ED6FDB455524F305A690
3174,408,408,Małgorzata Stępień-Nycz,https://orcid.org/0000-0002-5470-0083,https://doi.org/10.1080/17405629.2017.1406850,Parent-report measure of Theory of Mind: Adaptation to Polish of the Children’s Social Understanding Scale,2017-11,European Journal of Developmental Psychology,Małgorzata_Stępień-Nycz_6,10-1080_17405629-2017-1406850,505A008EDD03BD369268ED6FDB455524F305A690
3175,409,409,Małgorzata Stępień-Nycz,https://orcid.org/0000-0002-5470-0083,https://doi.org/10.1044/2016_jslhr-l-15-0385,Polish Vocabulary Development in 2-Year-Olds: Comparisons With English Using the Language Development Survey,2017-04,Journal of Speech Language and Hearing Research,Małgorzata_Stępień-Nycz_7,10-1044_2016_jslhr-l-15-0385,505A008EDD03BD369268ED6FDB455524F305A690
3176,410,410,Małgorzata Stępień-Nycz,https://orcid.org/0000-0002-5470-0083,https://doi.org/10.1080/17405629.2017.1292906,"The Polish adaptation of the Early Childhood Behavior Questionnaire (ECBQ): Psychometric properties, age and gender differences and convergence between the questionnaire and the observational data",2017-02,European Journal of Developmental Psychology,Małgorzata_Stępień-Nycz_8,10-1080_17405629-2017-1292906,505A008EDD03BD369268ED6FDB455524F305A690
3177,411,411,Anna-Lena Stroh,https://orcid.org/0000-0003-1628-2287,https://doi.org/10.1016/j.neuropsychologia.2020.107736,The interaction of the visuo-spatial and the vestibular system depends on sensory experience in development.,2020-12-25,Neuropsychologia,Anna-Lena_Stroh_1,10-1016_j-neuropsychologia-2020-107736,AF4B10534E05E131903344953ECB7E8330373BFE
3178,412,412,Anna-Lena Stroh,https://orcid.org/0000-0003-1628-2287,https://doi.org/10.1016/j.neuroimage.2019.06.025,Neural correlates of semantic and syntactic processing in German Sign Language.,2019-06-17,NeuroImage,Anna-Lena_Stroh_2,10-1016_j-neuroimage-2019-06-025,AF4B10534E05E131903344953ECB7E8330373BFE
3179,413,413,Agnieszka Strojny,https://orcid.org/0000-0002-0625-383X,https://doi.org/10.1371/journal.pone.0261507,VR Realism Scale—Revalidation of contemporary VR headsets on a Polish sample,2021-12-21,PLOS ONE,Agnieszka_Strojny_1,10-1371_journal-pone-0261507,D0546D378E36D300D05C1DA26140C534D702773A
3180,414,414,Agnieszka Strojny,https://orcid.org/0000-0002-0625-383X,https://doi.org/10.1007/s10055-020-00454-6,Evoking emotions in virtual reality: schema activation via a freeze-frame stimulus,2021-06,Virtual Reality,Agnieszka_Strojny_2,10-1007_s10055-020-00454-6,D0546D378E36D300D05C1DA26140C534D702773A
3181,415,415,Agnieszka Strojny,https://orcid.org/0000-0002-0625-383X,https://doi.org/10.3389/fpsyg.2020.01252,Moderators of Social Facilitation Effect in Virtual Reality: Co-presence and Realism of Virtual Agents,2020-06-15,Frontiers in Psychology,Agnieszka_Strojny_3,10-3389_fpsyg-2020-01252,D0546D378E36D300D05C1DA26140C534D702773A
3182,416,416,Agnieszka Strojny,https://orcid.org/0000-0002-0625-383X,https://doi.org/10.1080/10447318.2019.1655905,Assessing Engagement during Rescue Operation Simulated in Virtual Reality: A Psychophysiological Study,2020-03-15,International Journal of Human–Computer Interaction,Agnieszka_Strojny_4,10-1080_10447318-2019-1655905,D0546D378E36D300D05C1DA26140C534D702773A
3183,417,417,Agnieszka Strojny,https://orcid.org/0000-0002-0625-383X,https://doi.org/10.12845/bitp.49.1.2018.1,Nie patrz mi na ręce. Wpływ obecności świadków na realizację zadań ratowniczych,2018,Bezpieczeństwo i Technika Pożarnicza,Agnieszka_Strojny_5,10-12845_bitp-49-1-2018-1,D0546D378E36D300D05C1DA26140C534D702773A
3184,418,418,Agnieszka Strojny,https://orcid.org/0000-0002-0625-383X,https://doi.org/10.3389/fpsyg.2018.02132,Can Simulator Sickness Be Avoided? A Review on Temporal Aspects of Simulator Sickness,2018-11-06,Frontiers in Psychology,Agnieszka_Strojny_6,10-3389_fpsyg-2018-02132,D0546D378E36D300D05C1DA26140C534D702773A
3185,419,419,Agnieszka Strojny,https://orcid.org/0000-0002-0625-383X,https://doi.org/10.1016/j.paid.2016.10.045,Rising up to the ‘challenge’? The role of need for closure and situational appraisals in creative performance,2017-02,Personality and Individual Differences,Agnieszka_Strojny_7,10-1016_j-paid-2016-10-045,D0546D378E36D300D05C1DA26140C534D702773A
3186,420,420,Paweł Marcin Strojny,https://orcid.org/0000-0002-6016-044X,https://doi.org/10.31648/pp.7843,Real needs of virtual reality developers: experiences from research work within a gamedev company,2021-12-22,Przegląd Psychologiczny,Paweł_Marcin_Strojny_1,10-31648_pp-7843,DE1E93911BB90DFD4FB10DBC850DC00A0D589EE1
