institution,id,doi,title,display_name,publication_year,publication_date,journal,type,language,pdf_url,landing_page_url,oa_url,apc_paid,authors,author_orcids,countries,institutions,clean_doi
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W3199965415,https://doi.org/10.7163/gpol.0212,Education of students of the Polish universities in the first weeks of the COVID-19 pandemic caused by the SARS-CoV-2 coronavirus,Education of students of the Polish universities in the first weeks of the COVID-19 pandemic caused by the SARS-CoV-2 coronavirus,2021,2021-01-01,Geographia Polonica,article,en,http://rcin.org.pl/igipz/Content/211583/PDF/WA51_246559_r2021-t94-no3_G-Polonica-Ziolkowsk.pdf,https://doi.org/10.7163/gpol.0212,http://rcin.org.pl/igipz/Content/211583/PDF/WA51_246559_r2021-t94-no3_G-Polonica-Ziolkowsk.pdf,,"Kamila Ziółkowska-Weiss, Franciszek Mróz",Kamila Ziółkowska-Weiss: https://orcid.org/0000-0001-6575-5314; Franciszek Mróz: https://orcid.org/0000-0001-6380-387X,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.7163/gpol.0212
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W3111123932,https://doi.org/10.14394/etyka.1284,Emocje. W poszukiwaniu antyesencjalistycznego ujęcia,Emocje. W poszukiwaniu antyesencjalistycznego ujęcia,2020,2020-12-06,Etyka,article,pl,https://etyka.uw.edu.pl/index.php/etyka/article/download/1284/1231,https://doi.org/10.14394/etyka.1284,https://etyka.uw.edu.pl/index.php/etyka/article/download/1284/1231,,Andrzej Dąbrowski,Andrzej Dąbrowski: https://orcid.org/0000-0002-3998-9608,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.14394/etyka.1284
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W3126360542,https://doi.org/10.1080/13683500.2021.1880376,There is greater gender equality in mountaineering research,There is greater gender equality in mountaineering research,2021,2021-02-07,Current Issues in Tourism,article,en,,https://doi.org/10.1080/13683500.2021.1880376,,,Michał Apollo,Michał Apollo: https://orcid.org/0000-0002-7777-5176,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.1080/13683500.2021.1880376
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W3022019223,https://doi.org/10.14505//jemt.v11.2(42).23,Expert’s Perceptions towards Management of Tourist Traffic in Protected Areas Based on the Tatra Mountains,Expert’s Perceptions towards Management of Tourist Traffic in Protected Areas Based on the Tatra Mountains,2020,2020-05-07,Journal of Environmental Management and Tourism,article,en,,https://doi.org/10.14505//jemt.v11.2(42).23,,,"Anna Delekta, Joanna Fidelus‐Orzechowska, Anna Chrobak",Anna Delekta: None; Joanna Fidelus‐Orzechowska: https://orcid.org/0000-0002-0541-0231; Anna Chrobak: https://orcid.org/0000-0003-3124-8853,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.14505//jemt.v11.2(42).23
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W2939506725,https://doi.org/10.15804/npw20192002,"Chinese and Western Comedy – an Introduction into Cross-Cultural Humour Research between Taiwan, China and the West","Chinese and Western Comedy – an Introduction into Cross-Cultural Humour Research between Taiwan, China and the West",2019,2019-03-31,Nowa Polityka Wschodnia,article,en,,https://doi.org/10.15804/npw20192002,https://doi.org/10.15804/npw20192002,,Konrad Piwowarczyk,Konrad Piwowarczyk: https://orcid.org/0000-0001-7217-5553,"PL, US","ORCID, Uniwersytet Komisji Edukacji Narodowej w Krakowie",10.15804/npw20192002
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W2972015803,https://doi.org/10.1063/1.5124772,One task – Many strategies of interpreting and reasons of decision making in the context of an eye-tracking research,One task – Many strategies of interpreting and reasons of decision making in the context of an eye-tracking research,2019,2019-01-01,AIP conference proceedings,article,en,,https://doi.org/10.1063/1.5124772,,,"Roman Rosiek, Mirosława Sajka",Roman Rosiek: None; Mirosława Sajka: https://orcid.org/0000-0002-0209-7817,PL,"Institute of Mathematics, Institute of Physics, Uniwersytet Komisji Edukacji Narodowej w Krakowie",10.1063/1.5124772
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W4200447714,https://doi.org/10.15804/kie.2021.03.02,Trauma COVID-19 w polskich metropoliach – przypadek Krakowa,Trauma COVID-19 w polskich metropoliach – przypadek Krakowa,2021,2021-09-30,Kultura i Edukacja,article,en,,https://doi.org/10.15804/kie.2021.03.02,https://doi.org/10.15804/kie.2021.03.02,,Piotr Długosz,Piotr Długosz: https://orcid.org/0000-0002-4875-2039,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.15804/kie.2021.03.02
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W4206570249,https://doi.org/10.24917/20831765.16.20,"Zoltán Kövecses, Extended Conceptual Metaphor Theory, Cambridge: Cambridge University Press 2020, ss. 196","Zoltán Kövecses, Extended Conceptual Metaphor Theory, Cambridge: Cambridge University Press 2020, ss. 196",2021,2021-12-29,ANNALES UNIVERSITATIS PAEDAGOGICAE CRACOVIENSIS STUDIA LINGUISTICA,article,en,https://studialinguistica.up.krakow.pl/article/download/8995/8195,https://doi.org/10.24917/20831765.16.20,https://studialinguistica.up.krakow.pl/article/download/8995/8195,,Joanna Podhorodecka,Joanna Podhorodecka: https://orcid.org/0000-0002-3131-5617,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.24917/20831765.16.20
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W3002421996,https://doi.org/10.18778/2544-7238.03.02,Gest wskazywania palcem w świetle doniesień neurobiologicznych,Gest wskazywania palcem w świetle doniesień neurobiologicznych,2019,2019-12-30,Logopaedica Lodziensia,article,pl,https://czasopisma.uni.lodz.pl/logopedica/article/download/6185/5815,https://doi.org/10.18778/2544-7238.03.02,https://czasopisma.uni.lodz.pl/logopedica/article/download/6185/5815,,"Ewa Bielenda‐Mazur, Anna Siudak",Ewa Bielenda‐Mazur: https://orcid.org/0000-0001-6206-7516; Anna Siudak: https://orcid.org/0000-0002-1986-9078,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.18778/2544-7238.03.02
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W4200064789,https://doi.org/10.22492/ije.9.6.01,"Online Higher Education: The Importance of Students’ Epistemological Beliefs, Well-Being, and Fun","Online Higher Education: The Importance of Students’ Epistemological Beliefs, Well-Being, and Fun",2021,2021-12-18,IAFOR Journal of Education,article,en,,https://doi.org/10.22492/ije.9.6.01,https://doi.org/10.22492/ije.9.6.01,,"Sujarwanto --, Kieron Sheehy, Khofidotur Rofiah",Sujarwanto --: None; Kieron Sheehy: https://orcid.org/0000-0001-7623-8400; Khofidotur Rofiah: https://orcid.org/0000-0002-8554-0043,"GB, ID, PL","The Open University, Universitas Negeri Surabaya, Uniwersytet Komisji Edukacji Narodowej w Krakowie",10.22492/ije.9.6.01
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W2981939587,https://doi.org/10.5604/01.3001.0013.5394,Implementation of an individualized education path at school – legal assumptions and practical solutions,Implementation of an individualized education path at school – legal assumptions and practical solutions,2019,2019-09-30,Problemy Opiekuńczo-Wychowawcze,article,en,,https://doi.org/10.5604/01.3001.0013.5394,,,Jacek Sikorski,Jacek Sikorski: https://orcid.org/0000-0003-4117-3947,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.5604/01.3001.0013.5394
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W2773740065,https://doi.org/10.11649/cs.1312,LOVE in English and Polish,LOVE in English and Polish,2017,2017-12-03,Cognitive Studies | Études cognitives,article,pl,https://ispan.waw.pl/journals/index.php/cs-ec/article/download/cs.1312/3052,https://doi.org/10.11649/cs.1312,https://ispan.waw.pl/journals/index.php/cs-ec/article/download/cs.1312/3052,,Małgorzata Brożyna-Reczko,Małgorzata Brożyna-Reczko: https://orcid.org/0000-0002-5373-2171,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.11649/cs.1312
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W4234682034,https://doi.org/10.1080/14681366.2021.1954987,On popular art as a source of adult learning,On popular art as a source of adult learning,2021,2021-07-14,Pedagogy Culture and Society,article,en,,https://doi.org/10.1080/14681366.2021.1954987,,,Aleksandra Litawa,Aleksandra Litawa: https://orcid.org/0000-0003-2004-8450,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.1080/14681366.2021.1954987
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W2968644576,https://doi.org/10.5604/01.3001.0013.3347,Aktywność gangów młodzieżowych w kontekście zjawiska radykalizacji. Polskie realia w świetle badań własnych,Aktywność gangów młodzieżowych w kontekście zjawiska radykalizacji. Polskie realia w świetle badań własnych,2019,2019-08-08,Probacja,article,pl,,https://doi.org/10.5604/01.3001.0013.3347,https://doi.org/10.5604/01.3001.0013.3347,,Małgorzata Michel,Małgorzata Michel: https://orcid.org/0000-0002-2999-5270,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.5604/01.3001.0013.3347
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W3111512352,https://doi.org/10.1177/0268580920957912,"Shattered spaces of migrant childhood: Camps, borders and uncertain status","Shattered spaces of migrant childhood: Camps, borders and uncertain status",2020,2020-09-01,International Sociology,article,en,,https://doi.org/10.1177/0268580920957912,,,Łukasz Albański,Łukasz Albański: https://orcid.org/0000-0001-5819-1557,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.1177/0268580920957912
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W3021614395,https://doi.org/10.3390/educsci10050127,The Warnke Method for the Diagnosis and Improvement of Phonological Competence in Special Needs Children,The Warnke Method for the Diagnosis and Improvement of Phonological Competence in Special Needs Children,2020,2020-04-29,Education Sciences,article,en,https://www.mdpi.com/2227-7102/10/5/127/pdf?version=1588754813,https://doi.org/10.3390/educsci10050127,https://www.mdpi.com/2227-7102/10/5/127/pdf?version=1588754813,1400 CHF (USD 1515),"Ewa Brzdęk, Janusz Brzdȩk",Ewa Brzdęk: None; Janusz Brzdȩk: https://orcid.org/0000-0002-6529-4885,PL,"AGH University of Krakow, Uniwersytet Komisji Edukacji Narodowej w Krakowie",10.3390/educsci10050127
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W3107459674,https://doi.org/10.18778/2544-7238.04.12,Neurorozwojowy wymiar gestu wskazywania palcem – rozwój i stymulacja,Neurorozwojowy wymiar gestu wskazywania palcem – rozwój i stymulacja,2020,2020-11-26,Logopaedica Lodziensia,article,pl,https://czasopisma.uni.lodz.pl/logopedica/article/download/8708/8544,https://doi.org/10.18778/2544-7238.04.12,https://czasopisma.uni.lodz.pl/logopedica/article/download/8708/8544,,"Anna Siudak, Ewa Bielenda‐Mazur",Anna Siudak: https://orcid.org/0000-0002-1986-9078; Ewa Bielenda‐Mazur: https://orcid.org/0000-0001-6206-7516,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.18778/2544-7238.04.12
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W2806724751,https://doi.org/10.5604/01.3001.0012.0497,ACCIDENTS AND RESCUE INTERVENTIONS DURING THE HOLIDAY SEASON IN THE POLISH TATRA MOUNTAINS – ANALYSIS FOR 2014 AND 2015,ACCIDENTS AND RESCUE INTERVENTIONS DURING THE HOLIDAY SEASON IN THE POLISH TATRA MOUNTAINS – ANALYSIS FOR 2014 AND 2015,2017,2017-12-31,Folia Turistica,article,en,,https://doi.org/10.5604/01.3001.0012.0497,,,Marta Gawlas,Marta Gawlas: None,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.5604/01.3001.0012.0497
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W3081989338,https://doi.org/10.5604/01.3001.0014.3654,Andragogy reflection - contemporary specifics of the discipline,Andragogy reflection - contemporary specifics of the discipline,2020,2020-08-20,Studia z Teorii Wychowania,article,en,,https://doi.org/10.5604/01.3001.0014.3654,https://doi.org/10.5604/01.3001.0014.3654,,"Zofia Szarota, Krzysztof Pierścieniak",Zofia Szarota: https://orcid.org/0000-0002-6342-3153; Krzysztof Pierścieniak: https://orcid.org/0000-0002-2229-165X,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.5604/01.3001.0014.3654
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W3196625776,https://doi.org/10.3390/educsci11090498,On the Supportive Role of the Warnke Method in Improving the Phonological Competence of a Bilingual Girl,On the Supportive Role of the Warnke Method in Improving the Phonological Competence of a Bilingual Girl,2021,2021-09-03,Education Sciences,article,en,https://www.mdpi.com/2227-7102/11/9/498/pdf?version=1631098646,https://doi.org/10.3390/educsci11090498,https://www.mdpi.com/2227-7102/11/9/498/pdf?version=1631098646,1400 CHF (USD 1515),"Ewa Brzdęk, Janusz Brzdȩk",Ewa Brzdęk: None; Janusz Brzdȩk: https://orcid.org/0000-0002-6529-4885,PL,"AGH University of Krakow, Uniwersytet Komisji Edukacji Narodowej w Krakowie",10.3390/educsci11090498
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W4200390104,https://doi.org/10.24917/20811861.19.35,Międzynarodowe czasopisma z zakresu Library & Information Science w polskim wykazie czasopism naukowych,Międzynarodowe czasopisma z zakresu Library & Information Science w polskim wykazie czasopism naukowych,2021,2021-12-20,Annales Universitatis Paedagogicae Cracoviensis | Studia ad Bibliothecarum Scientiam Pertinentia,article,pl,http://sbsp.up.krakow.pl/article/download/20811861.19.35/5016,https://doi.org/10.24917/20811861.19.35,http://sbsp.up.krakow.pl/article/download/20811861.19.35/5016,,Władysław Marek Kolasa,Władysław Marek Kolasa: https://orcid.org/0000-0002-5789-7432,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.24917/20811861.19.35
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W3102804560,,Potencjał polskiego przemysłu zbrojeniowego,Potencjał polskiego przemysłu zbrojeniowego,2018,2018-01-01,Przegląd Geopolityczny,article,pl,,http://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.desklight-d5dd9225-5a8a-4c2c-ad1a-8fdb4808f7a7/c/XXIII-04-Soroka-Wilczynski.pdf,,,"Paweł Soroka, Piotr L. Wilczyński",Paweł Soroka: None; Piotr L. Wilczyński: https://orcid.org/0000-0002-9857-615X,PL,"Jan Kochanowski University, Uniwersytet Komisji Edukacji Narodowej w Krakowie",
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W3003557299,https://doi.org/10.24917/20837275.11.3.3,Tanatoekshibicjonizm medialny w perspektywie (metal) music studies. Rekonesans,Tanatoekshibicjonizm medialny w perspektywie (metal) music studies. Rekonesans,2019,2019-10-01,Annales Universitatis Paedagogicae Cracoviensis Studia de Cultura,article,pl,https://studiadecultura.up.krakow.pl/index.php/sdc/article/download/5928/5518,https://doi.org/10.24917/20837275.11.3.3,https://studiadecultura.up.krakow.pl/index.php/sdc/article/download/5928/5518,,Jakub Kosek,Jakub Kosek: https://orcid.org/0000-0001-7664-4599,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.24917/20837275.11.3.3
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W4391812867,https://doi.org/10.61905/wwr/170520,Family and its commitment to support the development and rehabilitation of a child with a disability,Family and its commitment to support the development and rehabilitation of a child with a disability,2019,2019-02-01,Family Upbringing,article,pl,https://wwr.edusfera.press/pdf-170520-93058?filename=Family and its commitment.pdf,https://doi.org/10.61905/wwr/170520,https://wwr.edusfera.press/pdf-170520-93058?filename=Family and its commitment.pdf,,Krystyna Barłóg,Krystyna Barłóg: https://orcid.org/0000-0002-8915-0560,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.61905/wwr/170520
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W3092746372,https://doi.org/10.5604/01.3001.0014.4430,Family assistant opportunities in the area of supporting family with a child with autism spectrum (ASD),Family assistant opportunities in the area of supporting family with a child with autism spectrum (ASD),2020,2020-10-12,Praca Socjalna,article,en,,https://doi.org/10.5604/01.3001.0014.4430,,,"Anna Banasiak, Agata Niezabitowska",Anna Banasiak: https://orcid.org/0000-0002-7264-2964; Agata Niezabitowska: https://orcid.org/0000-0003-1614-3076,PL,"Jan Długosz University, University of Wrocław, Uniwersytet Komisji Edukacji Narodowej w Krakowie",10.5604/01.3001.0014.4430
Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,https://openalex.org/W3013659464,https://doi.org/10.14746/kse.2018.13.14,The challenges of undocumented migrant childhood,The challenges of undocumented migrant childhood,2018,2018-06-15,Kultura-Społeczeństwo-Edukacja,article,en,https://pressto.amu.edu.pl/index.php/kse/article/download/22269/21236,https://doi.org/10.14746/kse.2018.13.14,https://pressto.amu.edu.pl/index.php/kse/article/download/22269/21236,,Łukasz Albański,Łukasz Albański: https://orcid.org/0000-0001-5819-1557,PL,Uniwersytet Komisji Edukacji Narodowej w Krakowie,10.14746/kse.2018.13.14
